Date;SP500;MSFT;CSCO;INTC;IBM;ORCL;HPQ;EMC;TXN;QCOM;AMAT;ADBE;MU;ADI;KLAC;LRCX;GLW;AKAM;CDNS;SNPS;CTXS;NTAP;MSI
11/17/2016;2187,12;60,64;30,05;35,02;159,8;40,25;15,89;;72,08;66,67;30,73;105,81;19,18;68,21;7,905;10,38;23,82;66,6;26,48;61,49;87,98;36,9;80,35
11/18/2016;2181,9;60,35;30,18;34,95;160,39;39,86;15,87;;72,6;67,31;30,74;105,02;19,21;68,47;8,004001;10,471;23,83;66,44;26,4;61,11;86,82;37;79,98
11/21/2016;2198,18;60,86;30,05;34,98;162,77;39,89;16;;73,68;67,1;31,35;105,65;19,49;69,82;8,096;10,624;23,87;66,9;26,86;61,31;87,98;37,12;79,83
11/22/2016;2202,94;61,12;29,89;35,48;162,67;40,09;15,95;;74,4;68,31;31,67;105,21;19,74;72,89;8,304;10,6710005;24;66,82;26,77;61,3;88,42;36,72;80,31
11/23/2016;2204,72;60,4;29,71;35,2;161,98;40,1;14,87;;74,06;68,13;31,88;104,21;19,91;73,59;8,183001;10,695;24,19;66,48;26,49;61,08;87,68;36,35;80,26
11/25/2016;2213,35;60,53;30,09;35,44;163,14;40,27;15,18;;74,43;68,29;31,88;105,02;20,13;74,2;8,227;10,754001;24,29;66,95;26,76;61,56;88,31;36,61;80,98
11/28/2016;2201,72;60,61;29,92;35,51;164,52;40,3;15,08;;74,53;67,1;31,84;104,5;19,99;74,16;8,251;10,677001;24,2;66,17;26,52;61,3;87,46;36,43;80,86
11/29/2016;2204,66;61,09;29,83;35,31;163,53;40,55;15,15;;74,4;66,77;32,16;104,95;19,42;74,53;8,168;10,757;24,17;67,28;26,59;61,17;87,94;36,51;81,11
11/30/2016;2198,81;60,26;29,82;34,7;162,22;40,19;15,4;;73,93;68,13;32,2;102,81;19,53;74,24;7,9839997;10,602;24,03;66,7;26,28;60,48;86,73;36,56;80,25
12/01/2016;2191,08;59,2;29,45;33,76;159,82;38,7;15,06;;70,41;64,16;30,1;99,51;18,48;69,01;7,593;9,858001;23,53;63,51;25,18;56,84;85,47;35,44;79,19
12/02/2016;2191,95;59,25;29,25;34,16;160,02;38,5;15,12;;70,72;65,84;31,44;99,73;18,79;70,11;7,6260004;10,049;23,55;63,87;25,32;57,11;85,62;35,96;79,5
12/05/2016;2204,71;60,22;29,53;34,39;159,84;38,97;15,55;;70,51;66,36;31,53;101,95;18,61;70,6;7,703;10,240001;23,63;64,31;25,53;57,42;88,99;35,46;80,92
12/06/2016;2212,23;59,95;29,33;34,72;160,35;39,47;15,6;;71,37;67,45;31,61;101,55;19,06;71;7,8120003;10,305;23,99;64,93;25,59;58;87,62;35,97;82,22
12/07/2016;2241,35;61,37;29,95;35,5;164,79;40,32;16,15;;72,2;68,34;32,51;103,36;20,44;72,94;7,926;10,655001;24,58;66,15;25,96;58,92;89,08;36,48;83,27
12/08/2016;2246,19;61,01;29,95;35,7;165,36;40,35;16,16;;72,13;68,55;32,71;103,5;20,66;73,88;7,8849998;10,715;24,88;66,31;26,18;59,31;90;36,3;83,3
12/09/2016;2259,53;61,97;30,06;35,76;166,52;40,52;15,78;;71,99;68,52;32,35;104,31;20,5;73,14;7,721;10,408999;24,56;64,94;25,95;58,9;89,32;36,41;82,79
12/12/2016;2256,96;62,17;30,17;35,97;165,5;40,51;15,83;;71,73;68,47;32;105,16;20,02;72,9;7,732;10,363;24,32;64,25;25,85;59,92;88,87;35,85;82,6
12/13/2016;2271,72;62,98;30,59;36,8;168,29;40,76;15,82;;73,2;69,34;32,03;106,15;20,13;73,1;7,7970004;10,406;24,46;65,14;25,83;60,28;90,45;36;83,24
12/14/2016;2253,28;62,68;30,46;36,55;168,51;40,88;15,61;;72,5;67,56;32,14;105,81;20,02;72,54;7,7809997;10,444;24,34;66,99;25,66;59,96;90,45;36,19;82,9
12/15/2016;2262,03;62,58;30,63;36,79;168,02;40,86;15,51;;73,45;68,03;33,06;105,1;20,29;73,61;7,9360003;10,612;24,24;67,58;25,53;60,37;91,76;36,99;83,46
12/16/2016;2258,07;62,3;30,59;36,31;166,73;39,1;15,05;;72,89;66,46;32,51;103,55;20,27;72,09;7,8190002;10,445;24,3;67,19;25,54;60,11;90,69;36,45;83,4
12/19/2016;2262,53;63,62;30,75;36,89;166,68;38,9;15,12;;73,57;67,02;32,44;105,29;20,35;72,81;7,9370003;10,699;24,36;67,76;25,69;60,37;91,45;36,74;83,93
12/20/2016;2270,76;63,54;30,56;37,21;167,6;39;15,08;;74,04;66,91;32,61;105,77;20,65;73,4;7,888;10,685;24,59;68,7;25,92;60,42;91,73;36,83;83,76
12/21/2016;2265,18;63,54;30,42;36,98;167,33;38,83;15,14;;74,17;67,16;32,58;105,51;20,58;73,6;7,8980002;10,648002;24,83;67,87;25,78;60,1;92,06;36,4;84
12/22/2016;2260,96;63,55;30,46;36,93;167,06;38,96;15,14;;74,2;66,76;33,01;104,72;23,19;73,45;7,9150004;10,769;24,75;67,37;25,52;59,41;90,45;36,22;83,72
12/23/2016;2263,79;63,24;30,53;36,97;166,71;38,78;15,1;;74,38;66,86;32,9;105,02;23,26;73,84;7,912;10,806;24,77;67,63;25,76;59,76;90,84;36,32;83,41
12/27/2016;2268,88;63,28;30,68;37,07;167,14;38,82;15,21;;74,87;67,25;33,33;104,98;23,3;74,31;8,002;10,903;24,94;68,09;25,88;59,85;90,97;36,61;83,52
12/28/2016;2249,92;62,99;30,42;36,63;166,19;38,68;14,94;;74,05;65,75;32,9;103,77;22,78;73,56;7,9760003;10,757;24,45;67,27;25,39;59,22;90,08;35,83;82,86
12/29/2016;2249,26;62,9;30,46;36,66;166,6;38,69;14,94;;74,15;66,04;32,66;103,68;22,27;73,58;7,9290004;10,715;24,44;67,04;25,52;59,42;90,02;35,68;82,87
12/30/2016;2238,83;62,14;30,22;36,27;165,99;38,45;14,84;;72,97;65,2;32,27;102,95;21,92;72,62;7,868;10,573001;24,27;66,68;25,22;58,86;89,31;35,27;82,89
01/03/2017;2257,83;62,58;30,54;36,6;167,19;38,55;14,85;;73,58;65,4;31,94;103,48;22,55;72,505;7,9410005;10,726001;24,3;67,57;25,34;59,37;90,13;35,57;83,6
01/04/2017;2270,75;62,3;30,1;36,41;169,26;38,74;15,08;;73,49;65,47;32,24;104,14;22,36;72,36;7,9129996;10,732001;24,46;68,33;25,57;59,57;90,27;35,65;83,49
01/05/2017;2269;62,3;30,17;36,35;168,7;38,64;15,07;;72,92;65,55;32,1;105,91;22,11;71,32;7,842;10,708;24,31;69,55;25,66;59,79;90,24;35,36;82,64
01/06/2017;2276,98;62,84;30,23;36,48;169,53;38,45;15;;74,15;65,53;32,04;108,3;22,04;71,6;7,9129996;10,760001;24,52;69,79;25,65;60;91,01;35,23;82,89
01/09/2017;2268,9;62,64;30,18;36,61;167,65;39,03;14,68;;74,34;65,65;32,78;108,57;22,34;71,94;7,9589996;10,886001;24,47;70;25,72;60,08;90,79;35,23;83,02
01/10/2017;2268,9;62,62;30,38;36,54;165,52;38,66;14,69;;74,6;65,63;33,13;108,26;22,48;72,35;7,933;10,847;24,49;70,28;25,77;60,69;90,65;35,25;82,63
01/11/2017;2275,32;63,19;30,15;36,95;167,75;39,11;14,94;;75,2;66,1;33,47;108,99;22,79;72,62;8,026999;10,899001;24,67;70,12;26,11;60,91;91,57;35,65;82,88
01/12/2017;2270,44;62,61;30,04;36,71;167,95;39,2;14,79;;74,85;66,12;33,31;108,59;22,31;72,22;8,010001;10,817;24,53;69,93;25,94;60,88;91,1;35,81;82,18
01/13/2017;2274,64;62,7;30,07;36,79;167,34;39,26;14,77;;75;66,88;33,79;108,53;22,18;72,67;8,144;11,054;24,84;70,02;26,07;61,34;91,8;35,93;82,27
01/17/2017;2267,89;62,53;29,99;36,8;167,89;39,1;14,58;;74,49;64,19;33,3;108;21,74;72,28;8;10,91;24,19;69,79;25,8;60,74;90,9;35,56;80,73
01/18/2017;2271,89;62,5;30,03;36,76;166,8;39,19;14,58;;74,38;65,13;33,69;108,79;22,32;73,01;8,163001;11,124;24,56;69,6;25,91;60,76;93,56;35,99;81,65
01/19/2017;2263,69;62,3;29,98;36,57;166,81;39,21;14,86;;73,88;64,44;33,75;109,79;21,71;72,44;8,115001;11,084;24,42;68,98;25,97;60,91;92,63;35,83;81,86
01/20/2017;2271,31;62,74;30,1;36,94;170,55;39,87;14,73;;74,75;62,88;33,84;110,71;21,96;72,88;8,156;11,235;24,79;69,15;25,94;60,77;92,99;36,37;82,36
01/23/2017;2265,2;62,96;30,27;36,77;171,03;39,68;14,67;;75,73;54,88;33,75;110,97;21,89;72,78;8,21;11,276999;24,77;67,97;25,67;60,83;92,45;36,17;82,44
01/24/2017;2280,07;63,52;30,6;37,62;175,9;40,1;15,17;;77,08;55;34,03;113,72;22,85;73,51;8,280001;11,464;26,18;67,74;26,23;62,41;94,37;37,52;84,35
01/25/2017;2298,37;63,68;30,7;37,8;178,29;40,15;15,19;;78,58;56,9;34,42;114,25;23,56;74,54;8,467;11,692;26,68;68,73;26,26;62,68;95,74;37,95;85,29
01/26/2017;2296,68;64,27;30,74;37,56;178,66;40,13;14,79;;79,26;54,05;33,98;112,88;23,52;74,2;8,325;11,433001;26,55;67,78;25,96;62,2;89,52;37,6;83,36
01/27/2017;2294,69;65,78;30,98;37,98;177,3;40,23;14,8;;78,03;54,24;35,04;113,99;23,97;76,93;8,616;11,824;26,68;67,97;26,22;62,5;90,26;37,76;82,98
01/30/2017;2280,9;65,13;30,83;37,42;175,8;40,23;14,84;;77,9;53,61;34,34;113,82;24,18;76,28;8,625;11,6;26,65;67,81;26,12;62,62;91,13;38,07;81,7
01/31/2017;2278,87;64,65;30,72;36,82;174,52;40,11;15,05;;75,54;53,43;34,25;113,38;24,11;74,94;8,511001;11,486;26,49;68,59;26,03;62,89;91,19;38,32;80,71
02/01/2017;2279,55;63,58;30,5;36,52;174,29;39,84;14,99;;76,27;53,15;35,03;113,36;24,75;76,17;8,604;11,774001;26,21;68,7;25,82;62,62;71,24;38,05;80,03
02/02/2017;2280,85;63,17;31,18;36,68;174,58;39,98;15,21;;75,89;52,66;34,94;113,16;24,79;75,23;8,736;11,723001;26,38;69,4;28,93;64,18;74,95;38,24;81
02/03/2017;2297,42;63,68;31,32;36,52;175,82;40,43;15,27;;76,5;52,98;35,31;115,17;24,6;75,52;8,759;11,765;26,73;69,55;29,13;64,9;76,7;38,28;81,6
02/06/2017;2292,56;63,64;31,3;36,27;175,86;40,1;15,26;;76,22;52,88;35,18;114,46;24,34;75,53;8,7;11,716001;26,71;69,71;29,38;65,17;76,3;38,36;81,73
02/07/2017;2293,08;63,43;31,45;36,35;178,46;40,07;15,43;;76,18;53,27;35,54;114,96;24,6;76,31;8,766001;11,7;26,59;71,12;29,38;65,2;77,65;38,83;77,34
02/08/2017;2294,67;63,34;31,27;36,38;176,17;40,02;15,51;;75,95;52,89;35,6;116,13;24,21;77,48;8,687;11,587001;26,48;63,55;29,24;64,79;77,69;38,96;78,25
02/09/2017;2307,87;64,06;31,5;35,46;177,21;40,23;15,64;;75,3;52,88;35,41;116,44;24,45;76,51;8,674;11,6;26,8;63,85;29,55;65,44;78,42;39,31;77,81
02/10/2017;2316,1;64;31,51;35,34;178,68;40,79;15,72;;75,16;54;35,32;116,85;24,05;76,53;8,6640005;11,599;26,7;63,95;29,53;65,29;78,55;39,45;78,37
02/13/2017;2328,25;64,72;31,97;35,8;179,36;41,09;16,04;;75,52;54,93;35,46;117,65;23,9;77,92;8,722;11,626;26,73;63,6;29,82;65,98;78,78;39,58;78,48
02/14/2017;2337,58;64,57;32,31;35,93;180,13;41,1;16,06;;75,64;55,48;35,23;117,58;23,12;77,84;8,699;11,563;27,24;63,55;29,92;65,84;78,93;39,52;78,68
02/15/2017;2349,25;64,53;32,82;36,05;181,68;41,41;15,98;;75,67;56,49;35,49;118,73;23,02;81,6;8,768001;11,6225;27,36;63,9;30,1;66,26;80,16;38,93;79,4
02/16/2017;2347,22;64,52;33,6;36,41;181,43;41,59;15,92;;76,25;56,88;35,18;118,93;22,98;81,97;8,853;11,457;27,71;64,24;30,24;70,66;79,94;40,56;78,66
02/17/2017;2351,16;64,62;33,74;36,48;180,67;42,06;15,95;;76,44;56,46;35,67;119,67;23,35;82,48;8,846;11,490001;27,65;62,34;30,2;70,51;80,5;40,17;79,31
02/21/2017;2365,38;64,49;34,13;36,52;180,26;42,27;16,13;;77,08;56,75;36,58;119,63;23,77;82,82;9,045;11,782001;27,73;62,64;30,79;70,98;80,77;40,52;80,15
02/22/2017;2362,82;64,36;34,09;36,07;181,15;42,51;16,2;;77,23;57,1;36,51;119,47;23,75;82,06;9,026999;11,858001;27,74;63,01;30,86;71,26;80,17;40,7;79,65
02/23/2017;2363,81;64,62;34,04;36,18;181,65;42,96;17,6;;77,14;57,14;36,16;118,83;23,48;81,61;8,990001;11,773002;27,56;62,7;30,78;71,22;79,93;40,94;79,36
02/24/2017;2367,34;64,62;34,32;36,53;181,35;43,17;17,65;;77,24;57,22;36,3;119,31;23,24;81,68;9,029;11,879001;27,73;62,87;31,29;72,06;80,18;40,95;80,27
02/27/2017;2369,75;64,23;34,26;36,51;179,4;42,7;17,65;;77,19;56,73;36,43;118,78;23,76;82,28;9,022;11,929;27,65;62,86;31,54;72,26;80,16;41,27;79,28
02/28/2017;2363,64;63,98;34,18;36,2;179,82;42,59;17,37;;76,62;56,48;36,22;118,34;23,44;81,93;9,012;11,854;27,61;62,6;30,9;71,44;78,95;41,83;78,97
03/01/2017;2395,96;64,94;34,44;35,93;181,95;42,92;17,62;;78,15;57,01;36,85;120,35;24,55;83,76;9,144;11,967;28,2;63,38;31,31;72,24;80,77;43,01;79,98
03/02/2017;2381,92;64,01;34,39;35,91;180,53;42,89;17,32;;78,08;56,37;36,49;119,9;24,7;83,65;9,073001;11,848001;27,88;63,79;31,09;71,01;79,33;42,26;80,02
03/03/2017;2383,12;64,25;34,29;35,9;180,05;42,69;17,35;;77,86;56,44;36,87;120,04;25,57;83,18;9,042;11,862;27,88;63,36;31,1;71,03;79,95;42,8;80,55
03/06/2017;2375,31;64,27;34,19;35,57;180,47;42,57;17,3;;78,31;56,45;36,86;120,15;25,71;83,85;9,082;11,836;27,72;63,06;31,01;70,75;79,66;42,57;79,97
03/07/2017;2368,39;64,4;34,2;35,8;180,38;42,6;17,27;;79,12;56,73;36,97;119,98;25,64;83,41;9,104;11,743;27,72;63,3;31,24;71,08;79,9;42,66;79,66
03/08/2017;2362,98;64,99;34,02;35,62;179,45;42,61;17,32;;79,34;57,77;37,19;119,6;25,38;83,48;9,155001;11,773002;27,62;63,55;31,33;71,35;79,92;42,15;80,2
03/09/2017;2364,87;64,73;34,07;35,82;177,18;42,44;17,36;;79,13;57,97;37,38;119,91;25,15;83,17;9,179;11,755;27,57;64,2;31,23;71,39;79,03;41,98;81,37
03/10/2017;2372,6;64,93;34,26;35,91;177,83;42,68;17,39;;80,33;58,64;38,12;121,09;25,18;82,2;9,32;12,06;27,56;64,22;31,4;71,83;79,53;42,15;82,1
03/13/2017;2373,47;64,71;34,1;35,16;176,46;42,58;17,49;;81,02;58,46;38,44;121,8;25,7;82,76;9,286;12,240001;27,71;64,59;31,67;72,09;84,93;41,99;81,65
03/14/2017;2365,45;64,41;34,12;35,18;175,72;42,79;17,47;;81,09;58,22;38,27;121,44;25,58;83,68;9,287002;12,235;26,85;63,63;31,6;70,76;82,02;42,03;83,36
03/15/2017;2385,26;64,75;34,24;35,1;175,81;43,05;17,57;;81,82;58,52;38,92;122,11;26,12;83,51;9,361;12,417;27,23;64,39;31,58;70,25;82,51;42,22;85,24
03/16/2017;2381,38;64,64;34,23;35,14;177,24;45,73;17,65;;81,71;58,35;39,05;122,35;26,04;82,72;9,42;12,597;27,28;64,63;31,63;70,76;82,57;42,2;85,15
03/17/2017;2378,25;64,87;34,23;35,27;175,65;45,66;17,56;;82,2;57,55;39,28;127,01;25,8;83,26;9,469001;12,648002;27,24;65;31,86;71,14;82,72;42,06;84,72
03/20/2017;2373,47;64,93;34,28;35,43;175,7;45,23;17,56;;81,59;57,81;39,57;126,31;26,21;82,9;9,512;12,686;27,3;64,86;31,93;71,52;82,49;41,95;84,3
03/21/2017;2344,02;64,21;33,88;35,04;173,88;44,84;17,15;;79,75;56,8;38,58;125,07;25,52;81,8;9,419001;12,427001;26,87;62,95;31,51;70,61;81,51;40,91;83,76
03/22/2017;2348,45;65,03;34,1;35,37;174,78;44,79;17,23;;80,69;57,04;38,82;126,21;26,06;82,12;9,557;12,54;27,35;63,68;31,78;71,07;82,2;40,98;83,59
03/23/2017;2345,96;64,87;33,96;35,27;174,82;44,95;17,21;;80,67;56,81;38,85;126,87;26,47;81,54;9,523002;12,535;27,34;63,66;31,73;71,22;83,39;40,9;83,74
03/24/2017;2343,98;64,98;34,08;35,16;173,83;44,65;17,23;;80,59;56,92;38,97;127,7;28,43;81,64;9,5720005;12,747001;27,41;63,63;31,61;71,15;83,14;40,88;83,67
03/27/2017;2341,59;65,1;33,99;35,39;173,77;44,84;17,2;;80,53;56,66;38,86;128,25;28,76;81,4;9,580001;12,780001;27,41;63,09;31,68;71,36;83,57;40,9;84
03/28/2017;2358,57;65,29;34,02;35,6;174,51;44,69;17,26;;80,61;57,38;38,82;128,69;28,69;82,2;9,5650015;12,775001;27,55;63,25;31,38;71,96;83,99;41,15;84
03/29/2017;2361,13;65,47;33,74;35,57;173,94;44,52;17,26;;80,49;57,36;38,87;129,58;28,5;81,91;9,545;12,788001;27,48;63,44;31,52;72,25;83,59;41,59;84,13
03/30/2017;2368,06;65,71;33,74;35,75;173,86;44,68;17,65;;81,04;57,2;38,89;129,61;28,97;82,2;9,564;12,87;27,56;60,53;31,35;72,21;84,11;41,9;84,87
03/31/2017;2362,72;65,86;33,8;36,07;174,14;44,61;17,88;;80,56;57,34;38,9;130,13;28,9;81,95;9,507;12,836;27;59,7;31,4;72,13;83,39;41,85;86,22
04/03/2017;2358,84;65,55;33,58;36,16;174,5;44,61;17,59;;80,36;56,5;38,89;129,59;28,64;81,24;9,597;12,842;26,84;58,1;31,15;72,2;83,44;41,65;84,83
04/04/2017;2360,16;65,73;33,41;36,28;174,52;44,59;17,72;;80,6;56,68;39;130,04;28,59;81,24;9,646;12,889;26,79;59,3;31,1;71,98;83,3;41,19;84,52
04/05/2017;2352,95;65,56;33;36,22;172,88;44,49;17,69;;80,08;56,47;38,38;129,89;28,26;80,04;9,573001;12,776999;26,7;58,8;30,85;71,45;82,96;40,9;83,83
04/06/2017;2357,49;65,73;33,08;36,03;172,45;44,18;17,56;;80,1;56,53;38,58;130,15;28,62;80,32;9,617;12,886001;26,78;58,75;31,17;71,34;83,06;41,05;84,2
04/07/2017;2355,54;65,68;32,96;36,03;172,14;44,29;17,37;;80,53;56,32;38,93;130,22;28,52;80,01;9,654;12,93;26,81;58,1;31,18;71,46;83,15;40,8;84,25
04/10/2017;2357,16;65,53;33,01;35,8;171,2;44;17,36;;80,13;56,52;38,86;130,16;27,64;79,33;9,633;12,88;26,79;58,51;31,35;71,34;83,44;40,41;83,71
04/11/2017;2353,78;65,48;32,92;35,74;170,58;44,17;17,54;;79,41;55,35;38,2;129,95;27,18;78,08;9,55;12,723001;26,85;59,01;31,48;71,44;83,68;40,54;83,45
04/12/2017;2344,93;65,23;32,62;35,63;170,66;44,18;18,02;;78,48;53,39;37,77;129,38;26,69;76,87;9,521;12,616;26,48;58,88;31,27;70,97;83;39,65;82,84
04/13/2017;2328,95;64,95;32,42;35,25;169,53;44;18,2;;77,84;52,79;37,52;129,05;26,74;76,51;9,533;12,517;26,32;58,8;31,11;70,93;82,96;39,49;82,34
04/17/2017;2349,01;65,48;32,61;35,48;171,1;44,29;18,2;;78,72;52,89;38,02;129,99;27,13;76,39;9,55;12,733001;26,54;58,82;31,38;71,13;83,44;39,79;83,08
04/18/2017;2342,19;65,39;32,67;35,765;170,05;44,52;18,22;;79,61;52,67;38,05;129,81;27,14;77,41;9,46;12,743;26,89;58,95;32,16;71,76;83,12;39,73;82,64
04/19/2017;2338,17;65,04;32,65;35,91;161,69;44,19;18,38;;79,37;52,61;39,25;130,22;27,26;76,99;9,759;13,617;26,86;59,68;32,45;72,23;83,23;39,75;83,37
04/20/2017;2355,84;65,5;32,83;36,18;162,3;44,53;18,52;;80,76;52,66;39,89;131,42;27,96;78,66;9,851001;13,936;27,11;60,2;32,77;72,56;83,67;40,31;84,1
04/21/2017;2348,69;66,4;32,82;36,32;160,38;44,43;18,29;;79,81;52,5;39,79;131,52;27,32;77,63;9,837001;13,998;27,02;60,28;32,88;72,6;83,09;39,49;83,72
04/24/2017;2374,15;67,53;33,28;36,75;160,75;44,84;18,54;;81,08;52,81;40,44;132,89;26,57;79,22;10,083;14,250999;27,52;61,39;33,48;73,85;84,37;39,94;84,72
04/25/2017;2388,61;67,92;33,42;36,87;160,39;44,72;18,61;;82,36;53;40,79;133,49;26,99;79,35;10,1710005;14,575999;28,54;61,8;31,93;73,34;84,05;39,97;85,39
04/26/2017;2387,45;67,83;33,4;36,93;160,06;44,69;18,63;;81,11;53,04;40,71;132,79;26,79;77,98;10,080001;14,551;28,39;62,24;31,75;73,25;84,12;39,63;85,38
04/27/2017;2388,77;68,27;33,75;37,43;160,32;44,77;18,77;;80,8;53,21;41,33;133,38;27,63;77,85;10,359;14,7;29,02;59,75;32,04;73,66;81,44;39,76;86,07
04/28/2017;2384,2;68,46;34,07;36,15;160,29;44,96;18,82;;79,18;53,74;40,61;133,74;27,67;76,2;9,8220005;14,485001;28,85;60,94;32,57;73,7;80,94;39,85;85,97
05/01/2017;2388,33;69,41;33,97;36,31;158,84;45,05;18,93;;79,29;53,6;41,7;135,11;28,29;76,22;9,917;14,922;29,11;61,48;32,71;73,94;81,75;40,16;86,16
05/02/2017;2391,17;69,3;34,24;36,97;159,1;45,13;18,9;;79,25;53,29;41,71;135;27,77;75,51;9,972;14,932001;29,02;62,5;32,79;73,75;81,29;40,13;85,92
05/03/2017;2388,13;69,08;34,25;36,98;158,63;44,89;18,81;;79,77;54,49;41,55;134,85;28;75,6;9,945;15,008;28,76;52,8;32,76;73,82;87,05;40,04;86,37
05/04/2017;2389,52;68,81;34,18;36,85;159,05;45,47;18,79;;79,3;54,91;41,62;134,61;27,79;75,66;10,081;15,061;28,84;52,86;32,76;74;86,55;39,77;86,1
05/05/2017;2399,29;69;34,39;36,82;155,05;45,58;18,91;;79,63;54,93;41,83;134,84;28,2;75,79;10,094001;15,031;28,91;52,13;33,04;74,28;87,48;40,16;84,44
05/08/2017;2399,38;68,94;34,29;36,54;153,03;45,56;19,31;;79,46;54,62;41,54;135,12;28,06;76,38;10,05;14,912;29,12;50,17;32,83;73,8;87,19;40,13;83,59
05/09/2017;2396,92;69,04;33,9;36,37;152,11;45,48;19,24;;79,45;55,15;42,04;135,6;28,81;78,5;10,081;15,054;29,08;50,4;33;74,12;86,82;40,13;84,77
05/10/2017;2399,63;69,31;33,74;36,01;151,25;45,53;19,36;;80,49;55,33;42,87;136,15;29,32;79,03;10,076;14,915;29,11;49,85;32,93;74,54;86,99;40,43;85,77
05/11/2017;2394,44;68,46;33,63;35,69;150,65;45,16;19,26;;80,4;54,68;43,48;136,29;29,03;78,44;10,026;14,992;28,8;49,85;32,99;74,49;87,11;40,06;85,36
05/12/2017;2390,9;68,38;33,45;35,53;150,37;45,08;19,3;;80,69;55,32;43,44;136,84;28,93;78,63;10,004001;14,958;29,06;49,43;32,89;74,42;85,92;39,74;84,21
05/15/2017;2402,32;68,43;34,23;35,63;151,51;45,32;19,36;;81,55;55,4;44,32;137,6;28,83;80,21;10,125;15,127001;29,33;49,83;33,15;74,96;86,33;41,5;84,48
05/16/2017;2400,67;69,41;34,3;35,82;153,68;45,29;19,47;;82,27;55,95;45,07;138,03;29,02;81,05;10,233001;15,256;29,6;49,15;33,24;75,12;84,83;41,62;83,7
05/17/2017;2357,03;67,48;33,82;35,04;150,93;44,23;18,96;;78,68;55,36;42,76;134,33;27;78,42;9,988;14,727;28,64;47,5;32,39;73,395;82,74;40,34;81,85
05/18/2017;2365,72;67,71;31,38;35,22;150,78;44,17;18,78;;79,23;56,12;43,91;134,54;27,48;80,48;10,085;14,981;28,77;47;32,32;70,93;82,59;40,15;80,83
05/19/2017;2381,73;67,69;31,21;35,4;151,98;44,31;19;;80,3;57,67;44,08;136,43;27,82;81,24;10,178;15,24;29,05;47,38;32,78;70,99;82,79;39,53;80,83
05/22/2017;2394,02;68,45;31,59;35,77;152,64;44,63;19,11;;80,37;59,28;44,73;138,86;28,06;82,09;10,271;15,291;29,31;47,75;33,53;72,25;82,95;39,98;82,93
05/23/2017;2398,42;68,68;31,76;35,86;152,03;44,56;18,96;;79,69;59,22;44,91;139,52;28,29;81,96;10,249;15,342999;29,18;47,41;34,02;72,6;82,06;39,49;82,11
05/24/2017;2404,39;68,77;31,49;36,12;152,51;44,83;19,01;;80,05;58,64;44,63;141,12;28,99;82,12;10,328;15,288001;29,17;47,62;34,27;73,03;82,3;39,56;82,22
05/25/2017;2415,07;69,62;31,44;36,26;153,2;45,2;18,37;;80,79;58,45;45,02;142,85;29,43;82,34;10,485;15,389999;29,57;48,06;34,76;73,53;83,15;40,96;82,27
05/26/2017;2415,82;69,96;31,5;36,26;152,49;45,26;18,47;;81,12;57,52;45,5;141,89;29,76;82,81;10,474;15,512;29,3;47,39;34,93;74,37;82,49;40,24;81,86
05/30/2017;2412,91;70,41;31,68;36,18;151,73;45,42;18,94;;81,97;57,34;45,56;142,41;30,7;84,8;10,454001;15,686999;29,32;47,43;34,93;74,7;82,15;40,47;82,83
05/31/2017;2411,8;69,84;31,53;36,11;152,63;45,39;18,76;;82,49;57,27;45,88;141,86;30,77;85,76;10,400001;15,517;29,1;47,15;35,14;74,87;82,54;40,49;83,57
06/01/2017;2430,06;70,1;31,82;36,12;152,67;45,79;18,95;;81,49;58,62;46;141,38;30,76;82,21;10,475;15,644;29,67;48,3;34,98;74,93;82,86;39,61;85,64
06/02/2017;2439,07;71,76;31,98;36,32;152,05;45,66;18,98;;81,63;58,58;46,8;143,48;31,21;80,91;10,588;15,874001;29,69;48,53;35,27;75,82;83,43;39,41;86,62
06/05/2017;2436,1;72,28;31,76;36,34;152,41;45,92;18,8;;81,885;58,86;46,72;143,59;31,21;78,75;10,64;16,029;29,54;48,91;35,52;75,76;83,32;38,98;87,31
06/06/2017;2429,33;72,52;31,56;36,13;152,37;45,61;18,26;;82,22;58,2;46,57;143,03;31,57;80,1;10,780001;16,101;29,57;48,45;35,41;75,81;82,85;38,7;87,46
06/07/2017;2433,14;72,39;31,61;36,26;150,98;45,4;18,24;;82,89;57,53;47,26;143,62;32,5;80,83;10,867;16,230001;29,49;48,54;35,35;76,07;83,27;39,27;86,18
06/08/2017;2433,79;71,95;31,61;36,48;152,1;45,42;18,28;;84,34;58,12;47,43;142,63;32,45;82,44;10,893001;16,497;29,3;48,91;35,44;76,12;83,21;40,01;86,65
06/09/2017;2431,77;70,32;31,37;35,71;154,1;45,03;17,8;;80,9;57,05;44,74;138,05;30,6;78,6;10,198001;15,778;28,95;48,13;34,72;74,93;78,32;39,52;86,17
06/12/2017;2429,39;69,78;31,25;35,73;155,18;44,85;17,76;;81,05;57,49;44,34;137,25;31,2;79,74;10,114;15,450999;29,06;49,52;34,23;73,89;80,85;38,86;86,11
06/13/2017;2440,35;70,65;31,7;35,88;154,25;44,98;17,74;;80,99;57,54;44,85;139,09;31,54;81,23;10,142;15,512;29,4;49,63;34,4;74,66;80,75;38,95;86,04
